0,1,2,3
3.682794634469312,4.540685963647485,0.11960560269033471,0.8803943973096653
-4.935751935862951,-3.95190117287471,0.852986374552157,0.147013625447843
4.9384248640269455,-1.8804183069384295,0.8807962253106874,0.1192037746893126
3.824091158099987,-3.3748255691072226,0.880797067672168,0.11920293232783195
4.849525597489092,4.5425271248745,0.12331446147597624,0.8766855385240238
3.079611326877619,4.56665556288111,0.11931446490967608,0.880685535090324
2.6349828569249767,3.791915752612569,0.11967169074783025,0.8803283092521698
3.6972319448148183,1.4601656637792637,0.529041189849304,0.4709588101506959
3.70972023856042,-0.7552389750497956,0.8805333976431367,0.11946660235686338
2.3112317142562278,4.386437600348935,0.11924415090404218,0.8807558490959578
4.797992894987045,4.157574861386996,0.13086246790997272,0.8691375320900272
3.850968116820541,-3.078572641367953,0.8807970486939526,0.11920295130604744
3.7605070578972266,2.09585368715132,0.3937209288024064,0.6062790711975937
1.9056006583686835,-0.14890237600635126,0.8606314434539568,0.13936855654604324
0.24315671824559293,-3.614182306839405,0.8807944670213445,0.11920553297865549
-0.23202327316243165,2.192866629983498,0.11941223065509061,0.8805877693449093
-1.441455454999977,0.8729654727143954,0.1215778770185195,0.8784221229814804
-2.6431279748246705,-2.105587298484238,0.8127326218996338,0.18726737810036628
1.1362103115646571,1.1784874129951728,0.18171968294353735,0.8182803170564626
-4.633616452941118,1.3404556324856454,0.11921285458026318,0.8807871454197369
1.4765844573212539,3.0971451938245274,0.11957772894474676,0.8804222710552533
1.7275895819508202,-1.5936426325967712,0.8806778301964521,0.11932216980354796
0.47108075342587874,-1.024870752894027,0.8748044266091363,0.12519557339086376
-1.2137027645720244,-1.0909715647136997,0.7886955480590655,0.2113044519409345
1.4730077287863053,3.3134078438894567,0.11939708458830163,0.8806029154116983
-1.6391433209600381,-2.257496638746308,0.8743314638323437,0.1256685361676563
0.05359676947330083,-4.1176944048533946,0.880796249730373,0.11920375026962711
-4.320534612836491,-3.3255874009259054,0.8296728128538634,0.1703271871461367
0.28400369276078474,-0.9404945951185217,0.869932876047438,0.13006712395256192
2.8148458780765138,-0.43302409580190826,0.878368124071221,0.12163187592877898
-0.11170793183556849,4.214249225583442,0.11920347360294235,0.8807965263970577
-1.8094461266477269,4.62127386924387,0.11920292770922472,0.8807970722907753
-3.714277452781962,-3.530503529322846,0.8720014310256774,0.1279985689743226
-2.5524743973161037,-3.6409794230703185,0.8801718277164698,0.11982817228353027
-1.289652205067362,0.5275134635514445,0.12957620346630705,0.870423796533693
-1.7842373636519682,-2.3507236020957514,0.8742926609804251,0.12570733901957493
0.6490337182335948,-4.1467154107356405,0.8807968442490577,0.11920315575094226
4.3114161103879045,-4.100943896164095,0.8807970775946818,0.11920292240531824
4.2232561042146,-4.480074831043092,0.8807970778615403,0.11920292213845973
-4.076248959065082,1.1582741668332053,0.11923944950024908,0.880760550499751
-2.3199259121572724,-4.527491881537595,0.8807696048431779,0.119230395156822
-3.67180569932637,0.7379329522675715,0.11949671886141845,0.8805032811385816
-2.012505599089925,0.4026556956746197,0.1259368509779139,0.8740631490220861
3.3534940165054894,-3.4435178382733866,0.8807970619526673,0.11920293804733276
3.7095317283358,-2.6367993871454756,0.8807968966978528,0.11920310330214731
-0.18196324765050287,0.9505009203291792,0.1316693865460489,0.8683306134539511
-1.5479391563257228,2.703768053620259,0.11920667032579566,0.8807933296742044
3.1678226137723353,2.881938323392986,0.13955828115362864,0.8604417188463714
2.9115744559255896,-3.6656792541413665,0.8807970626767588,0.11920293732324126
2.568047158143533,4.8583726485699605,0.11921963782143798,0.8807803621785621
-0.28032667923046817,1.1701738624633007,0.12427628806477174,0.8757237119352284
-0.7495160562975245,-1.754650189719622,0.8755479670166013,0.12445203298339869
-4.75991853570081,-3.57144150245479,0.8227278702857515,0.17727212971424855
4.292613084193329,-2.488568669908895,0.8807969191098083,0.11920308089019169
-0.3541257747780635,-0.4993878471887814,0.7410869965643064,0.2589130034356937
3.7725173451786653,2.5304224175058785,0.26510106042224546,0.7348989395777545
4.673602761651119,-2.7510603557871036,0.8807970405956619,0.11920295940433812
4.189911955899017,-0.8391584548094422,0.8806823437103601,0.11931765628963978
3.291348614270906,3.199062130263629,0.12939711171831514,0.8706028882816849
-0.37176511042589344,-3.114451113558774,0.8807572288129819,0.11924277118701801
-2.5413808470630403,0.4414129505320674,0.1223763414757931,0.8776236585242069
-1.6682549696935323,1.8107031797821027,0.11926391232135063,0.8807360876786494
4.583731178133188,2.0899987570951017,0.48506250871037626,0.5149374912896237
-2.8674341762226008,-4.358827768976775,0.8806609276066654,0.11933907239333456
3.005072025305242,-4.130241167713966,0.8807970751407378,0.11920292485926214
-0.6728338663405897,-3.0757294536006774,0.8807159129254152,0.11928408707458489
-0.12866624350918676,4.75553965619452,0.11920302643396713,0.8807969735660328
0.3353896173797766,0.5215021603100745,0.24538501179414762,0.7546149882058524
1.4075701426649356,-3.4638856208712463,0.8807966426328313,0.11920335736716878
1.6085810797688571,-3.7162175511307636,0.8807969421441761,0.11920305785582389
-2.5574732692266258,4.469789625247379,0.11920292419495619,0.8807970758050437
3.316852834801617,-2.0408075672028314,0.880794302266138,0.11920569773386196
-0.9979919752537081,3.9864372118700264,0.11920311381185372,0.8807968861881463
-2.53342121333211,-4.287498876406293,0.8807105783366932,0.11928942166330689
4.896081026105451,3.8472971769496898,0.1539719719145601,0.8460280280854399
-2.368150715079047,3.40835555363729,0.11920301238158751,0.8807969876184124
3.1422492827995576,-1.7582252613117422,0.8807870712932935,0.11921292870670665
-2.021292099082771,1.2060024708775952,0.11952544407401197,0.8804745559259881
1.7081475769301702,-2.269960063479414,0.8807851387911045,0.11921486120889546
-4.142419292339648,-4.406604828503118,0.879289451115119,0.12071054888488104
4.925683666309509,2.5831393932143,0.44796809829573314,0.5520319017042669
4.909814339103269,-2.110578625335473,0.8807967239043573,0.1192032760956426
-0.2396936599308208,-0.8754457397478899,0.8477390489099368,0.15226095109006318
4.582030144010165,-2.8323602630798317,0.8807970476714849,0.11920295232851515
-1.8922994416975036,1.2671848370218408,0.11950866263972955,0.8804913373602704
-4.175785807663845,2.4553541383468014,0.11920312846253431,0.8807968715374656
-2.050254891040745,4.896339794608416,0.11920292355856897,0.8807970764414309
-3.0448458217586527,-0.9937614504471493,0.38219434302710015,0.6178056569728999
4.063495282582964,-0.15821159327626066,0.8788452723879835,0.12115472761201655
1.832974330953997,-3.9223166164550882,0.8807970311562066,0.11920296884379343
-2.9928923747566083,-4.892045700673833,0.8807617460981184,0.11923825390188154
-2.19442889511115,3.2818123717744263,0.11920310672774045,0.8807968932722596
4.495734636555106,4.756248697178311,0.12027397378956617,0.8797260262104339
-2.0317658059798194,-2.8480454470946723,0.8784067686269799,0.12159323137302012
-4.44708684728152,3.4527152921525097,0.1192029254072313,0.8807970745927687
-0.5721533223839459,1.6726411763874183,0.11979294739520935,0.8802070526047906
-0.39163065713826883,3.372380342088581,0.11920699308969974,0.8807930069103002
0.9088132367871626,3.1953953092092604,0.1192931664495288,0.8807068335504711
-3.8373709918258325,4.567650270606588,0.11920292218383648,0.8807970778161636
-1.7440102459182105,-0.3241794290457445,0.2553211687905933,0.7446788312094067
-4.90343136168152,0.6946309153174146,0.11930117085551377,0.8806988291444862
1.7074761808122907,-1.5671580908154126,0.8806622086017005,0.11933779139829953
0.23805112543941132,-0.9638134486400518,0.8699513641401821,0.1300486358598178
-1.5961831743611843,3.156249572138181,0.11920372808632089,0.8807962719136792
1.409228388433389,2.1786078403525155,0.12442105865619259,0.8755789413438074
2.8586920774646662,3.722932997432399,0.12010414578179072,0.8798958542182093
0.6176744035147874,1.4663881043531535,0.1291565496734851,0.870843450326515
3.8897311373663657,-0.8659943699230932,0.8806561193346119,0.11934388066538808
2.6517534664630107,3.5728210306461214,0.12013813328437571,0.8798618667156243
1.5158436419957988,-1.8477358907440933,0.8807289836072416,0.11927101639275829
4.340218388171046,-4.771281127072823,0.8807970779421272,0.1192029220578728
1.409180636390035,3.348566522433182,0.1193567521976353,0.8806432478023647
0.6363108286488273,3.339584043797761,0.11923695149903275,0.8807630485009673
-0.5396061746174685,-3.856654658008838,0.8807911700681879,0.11920882993181212
2.7608454469353196,0.8848197561885573,0.6275499591064146,0.37245004089358524
2.8928010440141327,3.9977893172828893,0.11962600779631893,0.8803739922036811
-3.8144037155127153,-4.000549941521592,0.8781550116990934,0.12184498830090668
-3.8014846011961745,-2.8831665137457563,0.8144726714272935,0.18552732857270646
1.0258614864129978,-3.4444973808122183,0.88079612208983,0.11920387791016994
0.560125363891607,-4.7689842902061095,0.880797035452238,0.11920296454776216
0.02480510348986331,-2.7062909301709617,0.8807334850387482,0.11926651496125182
0.13881935446805493,3.8641942276928667,0.11920552837277004,0.88079447162723
-1.6238691727014198,-0.7526961912976249,0.535480584596317,0.46451941540368297
-2.9376223798571366,-1.7655791300362789,0.6652390779017369,0.33476092209826314
1.4849787125831992,4.719018315438673,0.1192058365861165,0.8807941634138834
-4.444227041356781,3.225777529365538,0.1192029299807874,0.8807970700192127
-2.8084685042536317,0.84316028449816,0.11969802405177442,0.8803019759482256
4.5028566592643475,4.4589697148344225,0.12184858389740652,0.8781514161025934
3.5706595771929237,2.8003677349415943,0.17407642776866608,0.8259235722313338
-3.4420122722813495,-2.3521222799169808,0.7466538748199133,0.2533461251800867
2.3361743007851365,3.824966401679845,0.11943663590035038,0.8805633640996496
3.2709174189169854,2.5979549252825174,0.17455433948573987,0.82544566051426
2.828746235345295,2.728628903016345,0.13568497241616242,0.8643150275838376
-2.8358405326548675,3.279939001707416,0.11920298524143491,0.8807970147585651
-0.787759106259126,-1.5701812243722457,0.8708428573501664,0.12915714264983347
1.637889069975177,4.11455006160219,0.11922721221822251,0.8807727877817775
-0.8288360535228634,-4.6640551906019745,0.8807961507772321,0.11920384922276804
-2.811659613079115,3.03374907851641,0.11920307438209657,0.8807969256179035
-3.660785113442212,-3.80722310294881,0.8773293404463524,0.12267065955364775
-4.129032711887108,-1.2326246904116178,0.35463648827547534,0.6453635117245247
1.9920026914246902,-2.3995267919560312,0.8807922122122127,0.11920778778778733
-3.343236273385478,0.25367268448465485,0.12200821590740053,0.8779917840925995
1.6564639294206218,1.9486483783448116,0.1360444145589381,0.8639555854410619
-4.03881802025304,4.231357128798047,0.1192029223871949,0.8807970776128051
2.7426517712623797,-4.278660812295082,0.8807970751593642,0.11920292484063574
1.6726059333542043,0.6239498003582333,0.5590502231778801,0.44094977682211994
-2.417113248360648,-3.728478827827507,0.8804300925813127,0.11956990741868738
-4.167537980849852,0.8759959806797912,0.11930438756948632,0.8806956124305138
-0.9491866827780004,2.4466189285703765,0.11922791165214512,0.8807720883478549
-0.800699098366634,-2.57570270068999,0.8803225620489636,0.11967743795103625
-1.4919006393672785,0.17799099334261492,0.1488599672114274,0.8511400327885725
4.550151350497332,-0.4874890303781809,0.8804760793968326,0.11952392060316736
2.915502824287326,-4.2532555089216935,0.8807970757415728,0.11920292425842723
-3.164448699122037,0.3152787884973629,0.12185676290870481,0.8781432370912952
2.5651172991429263,-1.2570200304956058,0.8806626611205322,0.11933733887946796
-0.2878402989609996,3.6898665568582443,0.11920482283751407,0.8807951771624858
-4.393334542716212,4.6999814372855555,0.11920292206401523,0.8807970779359847
4.732330232925266,-0.17252718238443432,0.8798609107392135,0.12013908926078659
-0.4869298854232129,4.998673305819858,0.11920294664304397,0.880797053356956
-0.7607612916841611,3.9677150484721304,0.11920324499582126,0.8807967550041789
0.4971696661072389,-2.9236075166412823,0.8807839558762407,0.1192160441237593
4.290062123112762,-1.9242442863544396,0.8807956482472719,0.1192043517527281
1.810982375278598,4.737533039161775,0.11920821082875628,0.8807917891712438
0.1902402017495397,-0.265810703429743,0.7474293798172786,0.25257062018272136
-3.594683003096425,1.2483719352094835,0.11924578583755155,0.8807542141624485
3.2205467838266832,2.7583705584547804,0.15139894622674482,0.8486010537732551
1.4751590750184729,-1.8328719388206993,0.8807206645682129,0.1192793354317872
-2.7099810711504455,3.076739730674057,0.11920307631679768,0.8807969236832023
-4.039189158087662,1.4165499436352835,0.1192166508972238,0.8807833491027762
3.2303536002287148,2.9764835990164973,0.13663771435419556,0.8633622856458044
0.7616496679942242,1.9946494325817776,0.12177933051230252,0.8782206694876975
1.1254376187171933,-4.083279516500443,0.8807969666510257,0.1192030333489743
2.2252551729667824,2.720581017878345,0.12434367794502504,0.875656322054975
3.5821246600726853,-2.4027899321334587,0.8807965664628399,0.1192034335371601
-4.619312373922053,-4.971687717406743,0.8800782573981696,0.11992174260183044
-4.174539408783108,-0.7465492389333983,0.17821982287021965,0.8217801771297805
2.746939897520485,2.311590400574951,0.16600891693109746,0.8339910830689026
0.042394429759811114,1.7674274788009314,0.1205275788784722,0.8794724211215278
-1.0137013505910408,0.19420905207753747,0.17122149249817414,0.8287785075018259
-3.717170982230058,1.5849833272105474,0.11921299395831177,0.8807870060416881
-0.5760182021543203,3.0759551418112983,0.11920997740676673,0.8807900225932332
-0.4364381824732999,4.278773013463945,0.11920316057193465,0.8807968394280654
1.0145294195199872,1.7535562781707892,0.1279656958447486,0.8720343041552515
-0.1571638401698705,0.8847558666597133,0.13542311743028262,0.8645768825697173
-3.0543398470441163,-4.653356473341315,0.8807153195648096,0.11928468043519035
3.4576745532127253,0.7813845241737982,0.7584277499353994,0.24157225006460065
-4.778380382092108,2.9938566487214002,0.11920293500897118,0.8807970649910288
-1.3569444751519555,4.644077057481278,0.1192029348691993,0.8807970651308006
4.882595550571992,-4.936500884225385,0.8807970779691924,0.1192029220308076
1.9520948868222066,0.5464753956160429,0.6671802413995033,0.3328197586004968
-2.813576208425632,-1.9982616862548697,0.7632488837485066,0.2367511162514934
-1.033373562949852,-3.471551599465937,0.8807467864882705,0.11925321351172945
-1.9253280093048541,0.05993016978180221,0.14688795347990996,0.85311204652009
-1.1940645426369367,-4.682324557405416,0.880795258124242,0.11920474187575796
-0.7795343634944196,2.9422767708611888,0.11921014858532948,0.8807898514146705
-4.334039737126818,0.9914664996968392,0.11925695459925109,0.880743045400749
1.6573553099732807,3.1418008430399738,0.11967249049808136,0.8803275095019186
2.251935937027091,2.478200501314596,0.13036354688273777,0.8696364531172622
-4.87500323855236,2.842909118497211,0.11920294290799505,0.880797057092005
-1.7727237942167418,1.8005729269753068,0.11925681617521317,0.8807431838247869
