0,1,2,3
1.2872351680452565,3.0947962205602697,0.11946197725627623,0.8805380227437237
-1.9009053827482514,-2.7267983323663247,0.8781449353098,0.12185506469020005
1.8504913995225503,-3.554629370546234,0.8807969346931089,0.11920306530689112
1.4755647766430569,-3.2152747506489074,0.8807962430398527,0.11920375696014728
0.3178436360728032,2.789317343682062,0.11929910203488965,0.8807008979651104
3.115642837158127,3.9535719450582505,0.11995690329708569,0.8800430967029143
-4.836376234353759,1.8656486352958868,0.11920392786450953,0.8807960721354904
-3.107081035372705,-0.5210376780589188,0.18966881211966893,0.8103311878803311
3.730527403406395,-2.744159559491919,0.8807969597826596,0.11920304021734042
-3.8301653301425356,-2.8619354315473866,0.8071084601252205,0.1928915398747795
-1.5813050918881433,2.5210392730003974,0.11920933875297478,0.8807906612470253
1.9078125914123523,-3.0228932037703715,0.88079637040333,0.11920362959666993
-2.8180316920729407,-4.023285339474181,0.8804595337730273,0.1195404662269727
-2.370429329638095,-3.7632235334816433,0.8804958644070445,0.11950413559295535
2.042282958522339,-4.219331220049436,0.8807970654570484,0.1192029345429516
-4.500887761799541,1.9052741005226104,0.11920414925935026,0.8807958507406497
-4.331598046408751,0.9067456378204042,0.11927872916211901,0.8807212708378809
-2.4462079142699613,-4.1606897802771625,0.880690765901924,0.11930923409807603
-1.169115597468554,1.6194213759486153,0.1194606041325144,0.8805393958674856
3.106468951039296,3.7307233920083336,0.12064667406612144,0.8793533259338786
1.0258190189709726,-2.3787876121297726,0.8807700543846437,0.11922994561535623
0.017782261425624002,-0.5517222964564394,0.8166070852901819,0.18339291470981808
0.48943224182363854,-3.009515195692758,0.880786853679482,0.11921314632051801
3.7462092485023932,-2.7785297666332998,0.8807969760479161,0.11920302395208394
-1.729110313197093,4.73347156918428,0.11920292674444886,0.8807970732555511
-4.592075777769168,3.507093399412299,0.1192029243228203,0.8807970756771797
2.211793914361259,-3.9959952439544297,0.88079705969039,0.11920294030960998
2.4807179008439872,2.110370608564213,0.16945242722120193,0.8305475727787981
3.0090557240465743,2.5935701618500784,0.15370864722150376,0.8462913527784962
-4.339010207435269,2.7435793440304233,0.11920297850282709,0.880797021497173
2.9904726609953123,4.627912225930617,0.11928058772160188,0.8807194122783981
0.4519521459910214,-0.9477739089656445,0.8727615886864045,0.12723841131359553
1.294639416510991,-1.070533498934051,0.8793646694949673,0.12063533050503267
3.7734315385540262,0.06409878262856772,0.8744684139965588,0.12553158600344108
0.531675918384551,-2.6297313932318422,0.8807665702144257,0.11923342978557432
-3.891115176035147,4.573676883299318,0.11920292216701948,0.8807970778329806
-4.521929182470876,-4.833913579776256,0.8799028285707083,0.12009717142929167
-3.4204478308523987,-4.848573313403721,0.880702433602957,0.11929756639704303
-3.911333144220206,-4.156789684023315,0.8787886549543723,0.12121134504562761
3.589790774963296,0.10739241284962842,0.8717496517833144,0.12825034821668554
-2.9725343552062498,-0.888232345702864,0.34407609430580105,0.6559239056941989
-0.4595987669381163,1.1000765755001274,0.12394086975093728,0.8760591302490627
4.617983784076679,1.685195106464149,0.5457905627375688,0.4542094372624313
-0.7350178406121177,-2.770456283944588,0.8805659761409624,0.1194340238590375
2.565733969437148,1.204181847224809,0.45792153908875066,0.5420784609112493
2.904605711314223,-4.063503465040816,0.8807970737749471,0.11920292622505287
-0.7464723189732436,-3.1118967628395113,0.8807129062164223,0.11928709378357776
1.8272157017594604,-1.7664789627555033,0.8807410988104941,0.11925890118950587
0.549598196480664,1.9787592588793268,0.1209994248710409,0.8790005751289591
-2.41990812232575,1.8378406501264966,0.11922160158019288,0.8807783984198071
0.35301453967937935,2.879403034047343,0.1192812780733639,0.880718721926636
-1.743375497556684,-3.014873874868458,0.8799809193077922,0.12001908069220785
-4.25106798601106,-3.209363742811877,0.8190330736674919,0.1809669263325081
0.3762156809483497,-3.593203398600089,0.8807949353096698,0.11920506469033018
3.5867816531922547,1.0554061156233374,0.6586114858581658,0.34138851414183424
-1.8955319299815976,0.04416180044535367,0.14962259244216525,0.8503774075578348
-4.057227368873554,4.004447996618295,0.11920292280454296,0.880797077195457
1.7067195777120503,-1.7217033903058643,0.8807186615570394,0.11928133844296064
-2.7867917902833037,1.8848200518026126,0.119212594862474,0.880787405137526
-1.176119326771754,2.9959328255512006,0.11920582273182623,0.8807941772681738
2.9119959692910014,-4.271221175311779,0.8807970758534219,0.11920292414657802
0.6534801820056713,2.34069413123542,0.11992927054997936,0.8800707294500207
-3.1305755171141927,-4.8094334716274645,0.8807374609662546,0.11926253903374531
1.9084852584403655,4.465081117373923,0.11921748113621534,0.8807825188637848
2.832779582974705,-1.4592026921408385,0.8807518855542076,0.11924811444579239
-2.5003361165648763,3.18212165508877,0.1192030741599087,0.8807969258400913
-0.5788580013777811,-2.4820760006942475,0.8803888723087929,0.11961112769120708
2.275899339860381,-0.710599630009312,0.8792767996486061,0.12072320035139385
-3.6922444149320555,1.879327462443141,0.11920623021785645,0.8807937697821435
0.86146232452186,-3.845286934320394,0.8807966930208605,0.1192033069791396
-3.0067122291547275,-0.31919973832581383,0.15628425647426009,0.84371574352574
-3.3232017313339837,-2.334398737129387,0.7634436561771124,0.23655634382288754
-0.3333260384970238,1.7682229482786727,0.11986628117918331,0.8801337188208166
1.3069744940907657,-3.28118884429502,0.8807961480767819,0.11920385192321813
-0.5338627116439121,3.190710590472039,0.1192083023977072,0.8807916976022928
3.2866613212843854,3.7557875036167965,0.12112169842338376,0.8788783015766162
-3.3216971915139526,-3.252839819671949,0.8715687334278931,0.12843126657210696
-3.8744355334940073,1.2538841559401082,0.119233954996265,0.880766045003735
2.121000682442281,4.490627829823339,0.119223541582925,0.880776458417075
-4.385531943589804,3.976091941573816,0.11920292256108227,0.8807970774389177
3.4453704469757795,0.7356732880891692,0.7734432535310296,0.22655674646897034
4.777315336408675,2.788429036727459,0.38618998337664956,0.6138100166233504
-2.0968195112092824,-3.4356318390339324,0.8803307077078945,0.11966929229210546
2.0376913954652753,2.6877551989759807,0.12311377547722273,0.8768862245227772
2.7419928972430228,-3.93583318179905,0.8807970695142088,0.11920293048579127
-2.460724166159781,3.3283588819133305,0.11920302217013824,0.8807969778298617
3.0740097604471064,2.0884719689995657,0.2595139409105588,0.7404860590894412
0.14975553807677566,4.395405734518427,0.11920345924485598,0.880796540755144
-2.816778063577239,0.2673978566607349,0.12383715992557658,0.8761628400744234
-2.5408333320387033,0.667153097734956,0.12052657146134978,0.8794734285386502
-0.8925887940152122,0.24563882106634183,0.17002399101167062,0.8299760089883295
-2.272923088630839,4.209943365936732,0.11920293036599205,0.8807970696340078
-3.8393786954196862,-2.26172975582706,0.638730284518432,0.36126971548156805
-0.665338927354937,-4.363500561678158,0.8807954267797228,0.11920457322027721
-3.211895209534552,-2.474231644667899,0.811408824189893,0.18859117581010698
-0.3684629724589117,-2.3473463909496237,0.8803881638803018,0.11961183611969818
-3.8258848565359105,1.9878744254620628,0.11920479044010444,0.8807952095598957
-2.5540495628107562,-0.00032163554808728456,0.13663978215483003,0.86336021784517
0.4386794001931593,3.3668971235456633,0.11922411038076192,0.880775889619238
2.945758817719488,-1.3119931630267778,0.8807277124831127,0.11927228751688733
